publish_time,now_rank,fanghao,share,danmaku,aid,coin,his_rank,tminfo,title,url,favorite,reply,view
2016-09-15 21:06,0,nil,1359,12080,6292447,4989,95,娱乐,【李艺彤】极乐净土【中文翻唱/翻跳】,http://www.bilibili.com/video/av6292447,8895,5032,321493
2016-09-15 00:00,0,nil,77,26883,6279548,468,0,电视剧,【国产】亲爱的公主病 11,http://www.bilibili.com/video/av6279548,1399,1348,321169
2016-09-15 20:07,0,nil,3765,4071,6291427,34121,46,音乐,【泠鸢·原创】夏日已所剩无几【WING翼】【茜色诗集】,http://www.bilibili.com/video/av6291427,32667,3256,319724
2016-09-09 22:23,0,nil,153,6432,6216571,2608,86,电影,【暴走看啥片儿第三季】54谍影重重5防晕车指南 小姐大尺度禁忌之爱,http://www.bilibili.com/video/av6216571,1570,1087,319455
2016-09-30 10:37,0,nil,2515,2490,6466281,6638,96,电影,《爵迹》VS《Fate》，一天到晚说抄抄抄，到底抄了啥？！,http://www.bilibili.com/video/av6466281,5512,7479,318839
2016-09-25 16:10,0,nil,200,1466,6412851,1618,83,电影,【阿斗】几分钟看完社交恐怖片《好友请求》又名《非死不可》看完不敢刷微博了,http://www.bilibili.com/video/av6412851,1233,923,318674
2016-09-21 03:01,0,nil,257,76140,6358541,1752,0,电视剧,【高清】【国产】粉红女郎/涩女郎 40集全（台版未删减版）（我想我会一直孤单）,http://www.bilibili.com/video/av6358541,16150,1526,317949
2016-09-15 08:59,0,nil,2813,18773,6281991,12331,0,番剧,那年那兔那些事儿 番外篇05 英雄不朽,http://www.bilibili.com/video/av6281991,2027,2716,317646
2016-09-22 22:22,0,nil,3397,1836,6377356,1944,31,生活,武术家示范如何在一秒内连击对手100下,http://www.bilibili.com/video/av6377356,12236,964,317480
2016-09-18 20:11,0,nil,488,1158,6334311,4348,86,动画,?当我宽衣解带 与你翻云覆雨,http://www.bilibili.com/video/av6334311,18810,623,317084
2016-09-20 01:35,0,6345627,78,4868,6345627,810,0,番剧,驱魔少年 HALLOW : 第12集 My Home,http://www.bilibili.com/video/av6345627,219,1265,317345
2016-09-09 17:46,0,nil,34,7446,6212923,3196,70,游戏,王老菊的新菊家村故事02：他，和他，以及他,http://www.bilibili.com/video/av6212923,1040,2079,316757
2016-09-12 18:32,0,nil,1353,1694,6253337,8372,48,动画,[MMD] Racing Miku 2014 - Come Alive,http://www.bilibili.com/video/av6253337,40907,826,316317
2016-09-25 23:17,0,nil,677,692,6419332,1504,44,鬼畜,【薛之谦】洪荒之力鬼畜舞,http://www.bilibili.com/video/av6419332,4765,525,315987
2016-09-02 17:51,0,nil,616,2217,6127228,7027,43,音乐,【祈Inory】极乐净土,http://www.bilibili.com/video/av6127228,10851,1901,315252
2016-09-09 22:18,0,nil,52,1603,6216508,979,80,游戏,【FA主播粗事了】54_55开逆天骚操作？UZI无力回天！,http://www.bilibili.com/video/av6216508,420,562,315173
2016-09-13 19:35,0,nil,314,35941,6264685,12293,76,生活,【拂菻坊】弹幕里的8种人,http://www.bilibili.com/video/av6264685,4949,3289,314611
2016-09-01 20:21,0,nil,2354,3333,6116918,6099,54,鬼畜,【雷军】雷总教你读古诗,http://www.bilibili.com/video/av6116918,8277,2128,314181
2016-09-24 11:27,0,nil,206,1384,6393568,465,93,游戏,努巴尼欢乐秀35：为什么麦克雷如此孤单？,http://www.bilibili.com/video/av6393568,810,467,314132
2016-09-17 13:34,0,nil,2337,995,6317036,982,78,生活,新iPhone比前一代更差了 @柚子木字幕组,http://www.bilibili.com/video/av6317036,5687,2260,313393
2016-09-24 20:26,0,nil,1230,9283,6401065,4107,85,游戏,【骚男合集9.24】门牙没了对面一塔未破也能翻盘+克隆大作战布隆五杀,http://www.bilibili.com/video/av6401065,4385,679,313276
2016-09-05 16:20,0,nil,613,4498,6167793,14391,75,生活,王霸胆——7种住在中国的歪果仁，你见过几种？,http://www.bilibili.com/video/av6167793,6377,1701,312758
2016-09-14 12:18,0,nil,536,10123,6271025,4190,57,生活,读评论 | 微博评论回复#2  —— 厉害了我的哥！,http://www.bilibili.com/video/av6271025,3307,1818,312547
2016-09-06 23:02,0,nil,519,1264,6183286,942,6,生活,[猫奴的日常]猫什么部位最痒？别惹主子！,http://www.bilibili.com/video/av6183286,5154,507,312301
2016-09-08 19:56,0,nil,413,874,6203250,923,100,鬼畜,我竟然鬼畜了这个,http://www.bilibili.com/video/av6203250,4252,561,312268
2016-09-02 13:08,0,nil,868,2091,6123908,4319,100,动画,【动漫这个啥】最近看了一下柯南剧场版纯黑的恶梦,http://www.bilibili.com/video/av6123908,5563,1330,309687
2016-09-16 23:38,0,nil,144,2438,6310721,490,0,番剧,【SP】Re：从零开始的异世界生活24【F宅】,http://www.bilibili.com/video/av6310721,296,1013,309334
2016-09-18 21:04,0,nil,1982,1417,6334958,8512,56,鬼畜,【枪声】我的CF不可能这么带感！,http://www.bilibili.com/video/av6334958,9516,2797,308868
2016-09-15 23:22,0,nil,239,2338,6294810,936,53,游戏,主播炸了114：黑道大哥PDD教你玩真瞎,http://www.bilibili.com/video/av6294810,966,469,307860
2016-09-22 22:27,0,nil,575,1612,6377404,519,64,科技,地球上最活跃的金属-铯,http://www.bilibili.com/video/av6377404,4733,447,307446
2016-09-26 17:47,0,nil,1010,703,6426506,2448,59,鬼畜,【优酱】喜欢女装有错吗？,http://www.bilibili.com/video/av6426506,5807,945,307215
2016-09-01 00:52,0,nil,394,2261,6107593,2701,77,生活,"中国大胃王密子君（螺蛳粉）你们要看的螺蛳粉来了,吃播吃货美食！",http://www.bilibili.com/video/av6107593,950,1027,307134
2016-09-08 12:26,0,nil,811,1913,6198702,1265,18,生活,【谷阿莫】5分鐘看完2小時的2016/9/7蘋果發表會,http://www.bilibili.com/video/av6198702,904,1242,306536
2016-09-27 01:35,0,6429840,253,8325,6429840,1480,0,番剧,驱魔少年 HALLOW : 第13集 Walker,http://www.bilibili.com/video/av6429840,338,1435,306434
2016-09-23 22:15,0,nil,130,2725,6388440,281,88,科技,中国人眼中再普通不过的画面，在外国人看来可不一样,http://www.bilibili.com/video/av6388440,2943,2775,306351
2016-09-03 12:42,0,nil,187,370,6137076,288,95,鬼畜,【亲爱的公主病】一言不合就摸胸,http://www.bilibili.com/video/av6137076,2793,537,306197
2016-09-12 18:11,0,nil,2187,4242,6253138,16873,50,游戏,"[守望先锋]逗川实况自定义""造型模式""",http://www.bilibili.com/video/av6253138,5115,1491,305929
2016-09-10 02:09,0,nil,127,2057,6218815,1168,0,音乐,【中午ASMR】轩子巨2兔 你要的福利,http://www.bilibili.com/video/av6218815,5214,501,305716
2016-09-28 04:56,0,nil,2681,9500,6443073,758,99,生活,"Pen Pineapple Apple Pen Parodies (Compilation), PPAP SONG CO",http://www.bilibili.com/video/av6443073,8214,348,305649
2016-09-14 13:27,0,nil,853,3953,6271706,4772,60,音乐,【KBShinya】极乐净土-文艺空耳填词【痒局长MMD】,http://www.bilibili.com/video/av6271706,11455,2567,305640
2016-09-04 18:44,0,nil,1085,1164,6157509,6063,26,鬼畜,【守望先锋】轮到小美来帮你洗脑了,http://www.bilibili.com/video/av6157509,8578,887,305331
2016-09-09 22:07,0,nil,860,2669,6216362,2851,99,游戏,守望先锋搞笑时刻01：战术目镜启动失败！,http://www.bilibili.com/video/av6216362,2661,810,304923
2016-09-17 12:09,0,nil,58,2059,6315784,636,58,游戏,主播炸了115：MISS被小兵打死 笑笑不学大招的瑞兹,http://www.bilibili.com/video/av6315784,659,1248,304754
2016-09-24 11:18,0,nil,1323,5328,6393448,2038,19,动画,【弹幕的狂欢】B站最凶残的全弹幕,http://www.bilibili.com/video/av6393448,9135,650,303532
2016-09-09 16:07,0,nil,791,5397,6211815,4097,36,游戏,【暴走玩啥游戏第二季】01 DOTA 我那情比金坚的好战友,http://www.bilibili.com/video/av6211815,1468,2571,302456
2016-09-24 09:46,0,nil,167,3415,6392490,3379,88,动画,某暴死的冷番推荐 II,http://www.bilibili.com/video/av6392490,20491,1865,301897
2016-09-03 23:02,0,nil,407,17414,6146200,797,52,生活,【马龙张继科】互吹采访及萌萌哒日常（10.5更新里约合集）,http://www.bilibili.com/video/av6146200,19793,359,301004
2016-09-15 13:58:03,0,6283636,490,26671,6283636,1691,0,番剧,请问您今天要来点兔子吗？ : 第1集 一眼就看穿了这不寻常的软绵绵 【独家放送】,http://www.bilibili.com/video/av6283636,3575,3084,303440
2016-09-09 08:27,0,nil,1282,1313,6207630,8920,40,游戏,十六.《守望大冲关》等你来挑战！！！,http://www.bilibili.com/video/av6207630,6621,481,300850
2016-09-30 15:30,0,nil,137,1286,6469076,1566,63,游戏,【夏一可】守望先锋：《夏家三千菜》第八期,http://www.bilibili.com/video/av6469076,697,523,299878
2016-09-10 15:45,0,nil,1103,1890,6224631,591,97,科技,忘掉86 忘掉秋名山 这才是真正的全景式山道漂移,http://www.bilibili.com/video/av6224631,6439,705,299759
2016-09-29 17:51,0,nil,150,8453,6459538,4894,89,游戏,【散人】摩天大楼打造记1 制作赚钱机器,http://www.bilibili.com/video/av6459538,2428,1674,299696
2016-09-14 16:50,0,nil,145,1376,6273765,3071,70,舞蹈,【Dina小崽】LAMB（听说你喜欢御姐？）,http://www.bilibili.com/video/av6273765,7838,1483,298820
2016-09-16 19:47,0,nil,196,1739,6306826,1192,80,电影,【刘哔】温情解说之《校墓处》：一部你敢早恋就杀死你的童年阴影,http://www.bilibili.com/video/av6306826,1447,994,298495
2016-09-07 00:47,0,nil,76,1258,6184270,748,28,游戏,起小点TOP10 VOL229 敬畏这符文之力！雷电法王的法术涌动,http://www.bilibili.com/video/av6184270,395,1390,298166
2016-09-17 16:26,0,nil,52,2942,6319667,2571,51,游戏,【小绝】坏蛋的10000种死法 Kill the Bad Guy！！！,http://www.bilibili.com/video/av6319667,2208,1621,298158
2016-09-13 11:43,0,nil,5676,7258,6260202,16900,56,音乐,【魔道祖师】《老子名叫魏无羡》by花千诚【pv】,http://www.bilibili.com/video/av6260202,31901,2269,297769
2016-09-24 14:24,0,nil,163,3294,6395890,1878,0,游戏,【暴走玩啥游戏第二季】03热血传奇 姑娘请留步，我们好像见过,http://www.bilibili.com/video/av6395890,770,1188,297569
2016-09-06 17:30,0,nil,94,1089,6179534,882,35,电影,【谷阿莫】5分鐘看完2015人偶情未了的电影《剧场灵 Ghost Theater》,http://www.bilibili.com/video/av6179534,521,758,297557
2016-09-07 23:41,0,nil,4180,3323,6194938,15690,91,电视剧,【KOX美人师兄】食色性也：你太大了。要不要？要。Lollipop Luxury【K莫/郑业成/张彬彬】,http://www.bilibili.com/video/av6194938,22606,1967,297157
2016-09-14 13:21,0,nil,3603,2477,6271639,7392,0,鬼畜,【骚男】超时空要塞：慎入！进来出不去,http://www.bilibili.com/video/av6271639,10111,724,296726
2016-09-16 17:32,0,nil,165,1723,6304754,1240,0,生活,中国大胃王密子君（10份黄焖鸡+3碗米饭）吃到老板都心疼了，哈哈，吃播吃货美食！,http://www.bilibili.com/video/av6304754,469,708,296649
2016-09-03 23:52,0,nil,135,1497,6146884,781,76,游戏,起小点TOP10 VOL228 法术炮台一鸣惊人！奥能脉冲击穿全场！,http://www.bilibili.com/video/av6146884,472,1372,296338
2016-09-26 22:21,0,nil,238,18606,6429821,2263,0,电视剧,【泰剧/9月】《一年生》中字第六集@天府泰剧,http://www.bilibili.com/video/av6429821,5508,2062,295072
2016-09-06 23:08,0,nil,86,1016,6183354,880,0,电影,【阿斗】几分钟看完编剧脑洞大的僵尸片《僵尸来袭》 龙母也得跪！ 妹子病毒感染后竟能控制僵尸群！,http://www.bilibili.com/video/av6183354,891,453,293717
2016-09-16 15:53,0,nil,1801,5868,6303176,14852,79,动画,【撸SIR谨制】用国产电视剧的方式打开新番动画,http://www.bilibili.com/video/av6303176,9773,1249,293631
2016-09-17 18:07,0,nil,644,3097,6321163,3994,92,舞蹈,【千岁】爱莲说,http://www.bilibili.com/video/av6321163,12806,1134,293296
2016-09-23 17:01,0,nil,3433,5380,6384332,7112,66,音乐,【そらる×まふまふ】前前前世【「你的名字。」主题曲】,http://www.bilibili.com/video/av6384332,27677,1984,292583
2016-09-17 22:00,0,6324109,190,62804,6324109,1637,0,番剧,Love Live! Sunshine!! : 第12集 振翅飞翔之时,http://www.bilibili.com/video/av6324109,381,4792,293054
2016-09-12 15:35,0,nil,155,1558,6251550,2239,64,游戏,【屎蛋说44】醒醒，士官长【TGS2016去了没去】,http://www.bilibili.com/video/av6251550,1242,748,292187
2016-09-22 23:29,0,nil,87,1615,6378111,879,0,游戏,主播炸了119：德云色萌萌套路送货上门 求婚过后现场激情,http://www.bilibili.com/video/av6378111,600,446,292168
2016-09-16 20:57,0,nil,60,1462,6308040,941,0,电影,【阿斗】几分钟看完杀马特宣传片《末日侵袭》cosplay界良心,http://www.bilibili.com/video/av6308040,845,734,292144
2016-09-28 12:45,0,nil,261,757,6445711,927,80,电影,【电影派解说】5分钟带你看完《处男大战丧尸（童子军手册）》,http://www.bilibili.com/video/av6445711,3422,243,291796
2016-09-08 20:17,0,nil,259,3288,6203502,1910,83,动画,【妹控×兄控】盘点动漫中哪些走在一起的兄妹！,http://www.bilibili.com/video/av6203502,14750,1294,291727
2016-09-29 14:59,0,nil,599,5029,6457790,342,54,电影,大鱼海棠 10月1日16:00 bilibili全网首播,http://www.bilibili.com/video/av6457790,2459,1077,291619
2016-09-27 17:16,0,nil,34,1831,6436952,630,0,游戏,主播炸了122：PDD怎么死的看到没有 笑笑牛头的制裁,http://www.bilibili.com/video/av6436952,320,499,291360
2016-09-28 15:51,0,nil,1176,1802,6447475,4576,96,鬼畜,又轮到钉宫给你洗脑了,http://www.bilibili.com/video/av6447475,15345,1117,291036
2016-09-21 16:13,0,nil,2859,5181,6362855,5685,0,生活,这真的是我弹唱的最深沉最感人的了，从来没有这么认真过,http://www.bilibili.com/video/av6362855,5443,959,290393
2016-09-19 19:45,0,nil,1116,4741,6344299,8389,83,时尚,最狂教学: 自己剪头发!!  l  Hello Catie,http://www.bilibili.com/video/av6344299,11018,1628,290044
2016-09-17 14:23,0,nil,290,4678,6317858,2505,0,游戏,【暴走玩啥游戏第二季】02真三国无双 英雄总是孤独的,http://www.bilibili.com/video/av6317858,1456,1520,289033
2016-09-29 18:27,0,nil,50,1523,6459995,632,0,游戏,主播炸了124：若风帅不过三秒 德云色直播吃飞机,http://www.bilibili.com/video/av6459995,424,417,288862
2016-09-24 22:00,0,6402329,341,74407,6402329,2977,0,番剧,Love Live! Sunshine!! : 第13集 Sunshine!!,http://www.bilibili.com/video/av6402329,514,6117,290253
2016-09-03 18:47,0,nil,582,940,6142203,1976,30,鬼畜,【王健林的小目标】红Van♂Dark,http://www.bilibili.com/video/av6142203,4083,1274,288821
2016-09-18 10:00,0,nil,215,871,6328283,393,73,游戏,努巴尼欢乐秀33：360度托马斯回旋狙！,http://www.bilibili.com/video/av6328283,845,439,288784
2016-09-26 18:59,0,nil,2711,3825,6427352,13502,31,鬼畜,【金坷垃】红装——徐粮,http://www.bilibili.com/video/av6427352,11690,985,287120
2016-09-12 14:01,0,nil,74,4069,6250736,3026,58,游戏,小偷模拟器#5（Sneak Thief）丨我简直就是天下无双的贼,http://www.bilibili.com/video/av6250736,1721,1282,285835
2016-09-11 17:24,0,nil,676,9571,6241121,11291,76,游戏,【四大欠王】鸭王争霸赛,http://www.bilibili.com/video/av6241121,7079,5057,285636
2016-09-05 03:02,0,nil,499,4657,6162977,242,99,电影,【惊悚/重口】印度的电影竟然也可以如此大尺度，巨蛇变身裸体美女 2010,http://www.bilibili.com/video/av6162977,4215,555,285558
2016-09-16 02:30,0,nil,177,1791,6296559,446,0,游戏,明星主播大作战！谁最耐撕？！,http://www.bilibili.com/video/av6296559,660,1629,285356
2016-09-19 12:50,0,nil,140,1244,6340524,1735,57,生活,中国大胃王密子君（合川肉片）家乡的特色，你们吃过吗，吃播吃货美食！,http://www.bilibili.com/video/av6340524,755,442,284995
2016-09-18 18:00,0,nil,1797,18750,6332838,3804,81,游戏,【六道直播】一个直男玩BL游戏的过程！本大爷很不爽,http://www.bilibili.com/video/av6332838,12125,2618,284857
2016-09-03 01:35,0,6129923,78,4172,6129923,520,0,番剧,发条精灵战记 天镜的极北之星 : 第9集 浅薄颜面的去向,http://www.bilibili.com/video/av6129923,100,497,285507
2016-09-22 16:04,0,nil,353,6251,6373235,3318,24,游戏,Totally Accurate Battle Simulator(战争模拟器)#3丨我怎么可能那么强呢？,http://www.bilibili.com/video/av6373235,1904,1421,284520
2016-09-09 09:59,0,nil,81,11359,6208151,1583,0,番剧,勇者大冒险 第二季 22,http://www.bilibili.com/video/av6208151,298,1629,284515
2016-09-16 21:58,0,nil,191,737,6309134,648,53,电影,据说是《釜山行》前传，几分钟看完《首尔站》小市民角度体验病毒爆发,http://www.bilibili.com/video/av6309134,943,659,283730
2016-09-27 17:24,0,nil,1039,2171,6437036,3399,52,鬼畜,【LOL】我的LOL不可能这么忧伤,http://www.bilibili.com/video/av6437036,8730,384,283668
2016-09-08 19:22,0,nil,924,2177,6202906,9338,44,动画,【综漫/燃向/AMV】唯有战斗，才能守护一切～Save me,http://www.bilibili.com/video/av6202906,24252,1098,283484
2016-09-01 23:07,0,nil,5012,3539,6119142,14852,37,电视剧,【刘亦菲X迪丽热巴】微微一笑很倾城||百合版||,http://www.bilibili.com/video/av6119142,18949,2261,281775
2016-09-23 15:17,0,nil,3453,4250,6383251,9695,39,音乐,【鬼畜新素材】洗脑神曲三分钟解读iphone7,http://www.bilibili.com/video/av6383251,8166,1202,281615
2016-09-23 17:43,0,nil,2603,2884,6384795,14797,41,音乐,【哦漏】先锋,http://www.bilibili.com/video/av6384795,16493,1986,281419
2016-09-14 22:29,0,nil,40,1784,6278305,859,0,游戏,主播炸了113：德云色日常毒嘴 卢本伟教你操作秀死自己,http://www.bilibili.com/video/av6278305,454,634,281408
2016-09-29 14:13,0,nil,2330,8638,6457400,25062,76,音乐,【哦漏】牵丝戏——烟波里成灰，也去得完美,http://www.bilibili.com/video/av6457400,21626,3778,280311
2016-09-02 18:56,0,nil,2147,5163,6128108,14401,34,动画,客官，不进来听完一曲再走吗？榴花不见簪秋雪,http://www.bilibili.com/video/av6128108,41314,1187,280037
2016-09-10 13:15,0,nil,112,555,6222736,197,74,时尚,5毫米黑头连根拔起，就是这么简单,http://www.bilibili.com/video/av6222736,4896,592,279658
2016-09-06 00:08,0,nil,310,1376,6173235,1161,38,游戏,守望先锋国服精彩集锦15：麦克雷的梦幻闪光弹,http://www.bilibili.com/video/av6173235,1174,448,279323
2016-09-06 09:27,0,nil,223,16767,6175145,1451,0,番剧,灵契 12 今世做我的家人,http://www.bilibili.com/video/av6175145,484,1880,279165
2016-09-09 16:32,0,nil,178,3125,6212078,2387,39,游戏,【小绝】初游艾兴瓦尔德，导游带领疯狂观光续命 守望先锋,http://www.bilibili.com/video/av6212078,1733,1189,278936
2016-09-08 22:03,0,nil,174,617,6204816,142,69,科技,当世界上最令人难受的视频倒放后，竟成为了世界上最令人舒服的视频#13！,http://www.bilibili.com/video/av6204816,3469,360,278461
2016-09-15 23:08,0,nil,273,4622,6294620,1560,67,娱乐,【韩国东东】韩国人眼里最帅的中国明星是谁？！理想型世界杯！,http://www.bilibili.com/video/av6294620,2270,1963,278246
2016-09-10 19:46,0,nil,2648,7250,6228019,22172,100,音乐,【古筝】核爆霍元甲 核爆神曲aLIEz周杰伦霍元甲remix,http://www.bilibili.com/video/av6228019,21944,2019,278156
2016-09-02 14:08,0,nil,209,2035,6124553,1649,73,生活,中国大胃王密子君（7斤烤鱼+合川肉片）饲养员放猛料了，吃播吃货美食！,http://www.bilibili.com/video/av6124553,593,581,277343
2016-09-30 15:06,0,nil,430,5546,6468858,8830,53,生活,【宅小白】由丑小鸭变美的心路历程&超走心变美小建议！！有关护肤护发和化妆的基础选择！,http://www.bilibili.com/video/av6468858,17557,2354,276985
2016-09-06 01:05,0,6171121,126,8897,6171121,846,0,番剧,天真与闪电 : 第10集 暑假和猫咪和竹荚鱼,http://www.bilibili.com/video/av6171121,214,1076,277573
2016-09-20 20:35,0,nil,370,2745,6355205,1337,75,生活,中国大胃王密子君（重庆火锅）身为重庆人，几天不吃火锅就不舒服，哈哈，吃播吃货美食！,http://www.bilibili.com/video/av6355205,900,535,276935
2016-09-01 09:31,0,nil,232,1682,6109396,2720,66,生活,【王尼美快报】 23那些令你倍感压力的瞬间,http://www.bilibili.com/video/av6109396,915,1135,276511
2016-09-27 09:23,0,nil,352,18670,6432893,1426,0,番剧,灵契 15 他便是我的珍视之物,http://www.bilibili.com/video/av6432893,621,2078,275776
2016-09-01 11:24,0,nil,241,6298,6110506,175,56,科技,无法相信真的存在的15个小孩！,http://www.bilibili.com/video/av6110506,2393,811,275285
2016-09-03 14:23,0,nil,217,2137,6138388,1782,25,生活,中国大胃王密子君（207个泡芙+螺蛳粉）泡芙速食计时用时28分钟，吃播吃货美食！,http://www.bilibili.com/video/av6138388,655,776,274941
2016-09-28 23:46,0,nil,202,1335,6452950,1705,42,生活,中国大胃王密子君（钵钵鸡）这一起吃货化身为实力演员，吃播吃货美食！,http://www.bilibili.com/video/av6452950,645,469,274898
2016-09-02 19:23,0,nil,838,737,6128440,2830,79,鬼畜,人之初，性本善。我嘿嘿嘿你来看。,http://www.bilibili.com/video/av6128440,7574,795,274718
2016-09-30 01:40,0,nil,170,1364,6464492,1652,57,生活,中国大胃王密子君（24份中薯）90后网红吃空麦当劳，那个人就是我，哈哈！吃播吃货美食！,http://www.bilibili.com/video/av6464492,618,502,274351
2016-09-22 00:27,0,nil,27,1418,6368247,584,0,游戏,主播炸了118：怎么说就怎么死 立FLAG只服德云色,http://www.bilibili.com/video/av6368247,414,360,274208
2016-09-16 08:03,0,nil,4526,4002,6297481,11154,93,电影,【群像混剪】百鬼夜行.阴阳师.手游同人衍生【为了我们氪金美白的SR和SSR式神！隐藏各种大三角CP,http://www.bilibili.com/video/av6297481,23156,1652,273048
2016-09-20 17:07,0,nil,1069,14639,6352916,3006,0,娱乐,【EXO吧&TE】160919 starshow 360 EXO全集中字,http://www.bilibili.com/video/av6352916,17529,1601,273029
2016-09-14 10:27,0,nil,207,1014,6269986,362,51,游戏,努巴尼欢乐秀32：半藏的背后由我来守护,http://www.bilibili.com/video/av6269986,623,410,272847
2016-09-05 23:49,0,nil,171,22307,6173089,998,0,电视剧,【国产】麻雀 01-02,http://www.bilibili.com/video/av6173089,4470,2890,271901
2016-09-15 17:11,0,nil,637,886,6288717,2342,63,鬼畜,网♂友,http://www.bilibili.com/video/av6288717,6032,1242,271696
2016-09-22 21:09,0,nil,1396,2422,6376469,10896,44,音乐,【洛天依原创】Kill My Emotion,http://www.bilibili.com/video/av6376469,28898,2656,271413
2016-09-24 04:35,0,nil,91,1774,6391308,1224,58,生活,中国大胃王密子君（112个抄手）吃光了老板的库存都没吃饱，哈哈，吃播吃货美食！,http://www.bilibili.com/video/av6391308,458,597,271263
2016-09-26 14:34,0,nil,91,1110,6424633,166,59,生活,【Alltime10s】十大玩过火了的恶作剧 @柚子木字幕组,http://www.bilibili.com/video/av6424633,2117,619,270308
2016-09-13 09:25,0,nil,175,13945,6259128,1276,0,番剧,灵契 13 想赖在你的身边,http://www.bilibili.com/video/av6259128,513,2337,270006
2016-09-03 22:48,0,nil,182,3131,6145981,1506,33,时尚,【试试而已】爸妈丢掉的衣服，我穿来看看；麻麻这个人已经穷到捡垃圾了,http://www.bilibili.com/video/av6145981,4172,573,269318
2016-09-21 18:59,0,nil,138,1015,6364673,867,88,科技,【军榜19】为何解放军狙击手精准度比特警低好多,http://www.bilibili.com/video/av6364673,2778,783,268144
2016-09-07 11:48,0,nil,252,975,6187091,394,30,游戏,努巴尼欢乐秀30：莱因哈特禁止入内！,http://www.bilibili.com/video/av6187091,843,420,270859
2016-09-15 17:42,0,nil,3920,6971,6289202,25665,53,动画,Together2 / 从零开始的刀剑神域Ⅱ【GY】【误解向】,http://www.bilibili.com/video/av6289202,21718,2699,267890
2016-09-30 09:25,0,nil,307,3221,6465759,1702,82,动画,【完结扯淡】RE：从零开始的菜月昴为何喜欢艾米莉亚,http://www.bilibili.com/video/av6465759,6182,1661,267190
2016-09-14 15:46,0,nil,1404,3057,6273081,8650,57,音乐,【小提琴】《极乐净土》你可能忍不住不断循环？【天使vs恶魔】,http://www.bilibili.com/video/av6273081,14482,961,266890
2016-09-12 20:37,0,nil,202,12936,6254732,1636,0,电视剧,【泰剧/9月】《一年生》中字第四集@天府泰剧,http://www.bilibili.com/video/av6254732,4812,1658,266584
2016-09-05 21:40,0,nil,218,17745,6171551,1674,0,电视剧,【泰剧/9月】《一年生》中字第三集@天府泰剧,http://www.bilibili.com/video/av6171551,5094,1600,266199
2016-09-05 08:20,0,nil,74,8982,6163699,544,0,番剧,【4月】超时空要塞Δ 23【幻之x诸神xDHR】,http://www.bilibili.com/video/av6163699,206,1250,265597
2016-09-02 21:48,0,nil,1028,5866,6130571,7888,37,科技,【极客湾】如何选购一台称心如意的电脑？,http://www.bilibili.com/video/av6130571,21837,1598,264226
2016-09-25 11:07,0,nil,254,1237,6408569,3369,2,生活,【Kat & Sid】为什么有的老外有体臭,http://www.bilibili.com/video/av6408569,3782,3238,264156
2016-09-25 18:34,0,nil,102,2433,6415285,460,0,游戏,主播真会玩八卦篇19：南波儿与孙悟空正面互刚 解密抢位疑云,http://www.bilibili.com/video/av6415285,347,1791,264062
2016-09-26 07:36,0,nil,294,18193,6421428,1460,0,番剧,【4月/完结】超时空要塞Δ 26【幻之x诸神xDHR】,http://www.bilibili.com/video/av6421428,461,2710,263894
2016-09-03 00:41,0,nil,157,1066,6132665,385,68,游戏,努巴尼欢乐秀29：来和我一起赢得荣耀！,http://www.bilibili.com/video/av6132665,582,615,263640
2016-09-03 09:52,0,nil,920,1542,6135043,516,50,生活,【玩姐姐系列】绅士偷拍姐姐洗澡23333,http://www.bilibili.com/video/av6135043,4903,652,263601
2016-09-12 19:18,0,nil,114,9207,6253886,4789,38,生活,这是我目前度过的最累和最快乐的两天（VLOG）,http://www.bilibili.com/video/av6253886,2134,1863,263369
2016-09-10 01:35,0,6216738,68,5218,6216738,728,0,番剧,发条精灵战记 天镜的极北之星 : 第10集 席纳克族聚落·谢礼祭,http://www.bilibili.com/video/av6216738,151,710,263889
2016-09-24 16:10,0,nil,171,5003,6397191,177,74,科技,10 种 你不相信 但真实存在的生物（第二弹）,http://www.bilibili.com/video/av6397191,2950,777,263316
2016-09-03 20:14,0,nil,201,8481,6143446,5218,70,游戏,【散人】颜色变换！！彩色小男孩寻母之旅,http://www.bilibili.com/video/av6143446,3517,3184,263071
2016-09-20 11:45,0,nil,487,1760,6350082,991,91,生活,【LifeHacks】每个女孩都应该知道的17个偏门时尚小技巧@油兔不二字幕组,http://www.bilibili.com/video/av6350082,21662,437,262364
2016-09-03 08:36,0,nil,240,2373,6134473,268,98,科技,把摄像机放入深不见底的洞中，不断下探拍摄，有种说不出的恐惧感,http://www.bilibili.com/video/av6134473,3802,1354,261339
2016-09-23 02:40,0,nil,990,2095,6379172,9374,42,时尚,【晴晴】骨女,http://www.bilibili.com/video/av6379172,12426,1259,260640
2016-09-13 01:05,0,6255388,126,7708,6255388,807,0,番剧,天真与闪电 : 第11集 家长日和红薯可丽饼,http://www.bilibili.com/video/av6255388,233,835,261995
2016-09-24 16:27,0,nil,1260,1661,6397404,6341,60,鬼畜,【黑人绿帽哥】TEXT THEM ！,http://www.bilibili.com/video/av6397404,5294,2882,259352
2016-09-24 03:46,0,nil,1117,1823,6391189,9652,86,游戏,【那些游戏里的人#13】现代战争——幽灵,http://www.bilibili.com/video/av6391189,7071,1405,260263
